dttm,weekday,day,month,time,avg_temperature,min_temperature,max_temperature,wclass,환기,콘센트,냉방,난방,조명,기타
2019-01-12 2:30,Saturday,2019-01-12,1,2:30,2.8,-0.6,8,A,2.53358943,1.63774751,1.063064613,1.387189533,1.375725887,1.953473778
2019-01-12 2:45,Saturday,2019-01-12,1,2:45,2.8,-0.6,8,A,2.514100281,1.625149452,1.054887193,1.376518844,1.365143381,1.938454081
2019-01-12 3:00,Saturday,2019-01-12,1,3:00,2.8,-0.6,8,A,2.514100281,1.625149452,1.054887193,1.376518844,1.365143381,1.938457593
2019-01-12 3:15,Saturday,2019-01-12,1,3:15,2.8,-0.6,8,A,2.377679556,1.536964708,0.997645252,1.301827344,1.291065833,1.833279936
2019-01-12 3:30,Saturday,2019-01-12,1,3:30,2.8,-0.6,8,A,2.397172081,1.549567803,1.005822672,1.31249806,1.30164834,1.848313518
2019-01-12 3:45,Saturday,2019-01-12,1,3:45,2.8,-0.6,8,A,2.514107305,1.625159988,1.054887193,1.376522356,1.365143381,1.938482177
2019-01-12 4:00,Saturday,2019-01-12,1,4:00,2.8,-0.6,8,A,2.406916683,1.555876946,1.009911383,1.317833418,1.306939593,1.855837075
2019-01-12 4:15,Saturday,2019-01-12,1,4:15,2.8,-0.6,8,A,2.523851907,1.63147316,1.058975903,1.381857714,1.370434634,1.946009777
2019-01-12 4:30,Saturday,2019-01-12,1,4:30,2.8,-0.6,8,A,2.465384295,1.593688747,1.034443643,1.349845566,1.338687114,1.900931913
2019-01-12 4:45,Saturday,2019-01-12,1,4:45,2.8,-0.6,8,A,2.562830315,1.656680397,1.075330743,1.403199146,1.391599648,1.976074722
2019-01-12 5:00,Saturday,2019-01-12,1,5:00,2.8,-0.6,8,A,2.523851907,1.631483737,1.058975903,1.381857714,1.370434634,1.946027405
2019-01-12 5:15,Saturday,2019-01-12,1,5:15,2.8,-0.6,8,A,2.436150489,1.574798058,1.022177513,1.333839492,1.322813353,1.878411637
2019-01-12 5:30,Saturday,2019-01-12,1,5:30,2.8,-0.6,8,A,2.475128897,1.6000052,1.038532353,1.355184382,1.343978367,1.908473138
2019-01-12 5:45,Saturday,2019-01-12,1,5:45,2.8,-0.6,8,A,2.387427479,1.543312102,1.001733962,1.307166037,1.296357086,1.840856745
2019-01-12 6:00,Saturday,2019-01-12,1,6:00,2.8,-0.6,8,A,2.387427479,1.543312102,1.001733962,1.307166037,1.296357086,1.840863415
2019-01-12 6:15,Saturday,2019-01-12,1,6:15,2.8,-0.6,8,A,2.514107305,1.625202132,1.054887193,1.376525868,1.365143381,1.938552418
2019-01-12 6:30,Saturday,2019-01-12,1,6:30,2.8,-0.6,8,A,2.397172081,1.549614684,1.005822672,1.312511455,1.30164834,1.848387189
2019-01-12 6:45,Saturday,2019-01-12,1,6:45,2.8,-0.6,8,A,2.64078713,1.707103229,1.108040424,1.445929966,1.433929675,2.036242482
2019-01-12 7:00,Saturday,2019-01-12,1,7:00,2.8,-0.6,8,A,2.406920046,1.555920655,1.009911383,1.317910751,1.306939593,1.85591777
2019-01-12 7:15,Saturday,2019-01-12,1,7:15,2.8,-0.6,8,A,2.387430814,1.543325443,1.001733962,1.307269424,1.296357086,1.840896765
2019-01-12 7:30,Saturday,2019-01-12,1,7:30,2.8,-0.6,8,A,2.942873902,1.902384831,1.234790435,1.611463101,1.597958531,2.269191144
2019-01-12 7:45,Saturday,2019-01-12,1,7:45,2.8,-0.6,8,A,9.354857082,6.047342156,3.925161649,5.122780003,5.079603277,7.213362047
2019-01-12 8:00,Saturday,2019-01-12,1,8:00,2.8,-0.6,8,A,10.17342129,6.576498806,4.268613293,5.571343011,5.524068564,7.844545437
2019-01-12 8:15,Saturday,2019-01-12,1,8:15,2.8,-0.6,8,A,10.75810067,6.954458508,4.513935896,5.891828188,5.841543768,8.295426467
2019-01-12 8:30,Saturday,2019-01-12,1,8:30,2.8,-0.6,8,A,10.86529189,7.02375112,4.558911706,5.950745489,5.899762734,8.37809535
2019-01-12 8:45,Saturday,2019-01-12,1,8:45,2.8,-0.6,8,A,11.20637052,7.244266748,4.702016558,6.137634117,6.084972734,8.641131854
2019-01-12 9:00,Saturday,2019-01-12,1,9:00,2.8,-0.6,8,A,11.6741473,7.546660605,4.898274641,6.393895167,6.339035744,9.001821491
2019-01-12 9:15,Saturday,2019-01-12,1,9:15,2.8,-0.6,8,A,10.0760451,6.513611088,4.227754343,5.5187518,5.471282707,7.769589093
2019-01-12 9:30,Saturday,2019-01-12,1,9:30,2.8,-0.6,8,A,9.920198797,6.412896417,4.162348404,5.433514616,5.38668998,7.649404915
2019-01-12 9:45,Saturday,2019-01-12,1,9:45,2.8,-0.6,8,A,9.715612441,6.28064752,4.076511779,5.321665866,5.275583228,7.491648476
2019-01-12 10:00,Saturday,2019-01-12,1,10:00,2.8,-0.6,8,A,10.31036495,6.665366299,4.32597045,5.647825959,5.598678987,7.950489397
2019-01-12 10:15,Saturday,2019-01-12,1,10:15,2.8,-0.6,8,A,4.989542864,3.22561157,2.093475303,2.733278411,2.709400532,3.847530662
2019-01-12 10:30,Saturday,2019-01-12,1,10:30,2.8,-0.6,8,A,10.06611321,6.507509029,4.223435452,5.514402994,5.466104548,7.762157827
2019-01-12 10:45,Saturday,2019-01-12,1,10:45,2.8,-0.6,8,A,9.313537133,6.020967695,3.907678838,5.10229097,5.05744114,7.181840006
2019-01-12 11:00,Saturday,2019-01-12,1,11:00,2.8,-0.6,8,A,8.662975985,5.600465381,3.634681824,4.746110956,4.704188842,6.680179153
2019-01-12 11:15,Saturday,2019-01-12,1,11:15,2.8,-0.6,8,A,9.036065819,5.84169649,3.791216039,4.950717744,4.906832699,6.967889989
2019-01-12 11:30,Saturday,2019-01-12,1,11:30,2.8,-0.6,8,A,8.523521784,5.510333117,3.576152487,4.670072172,4.628527904,6.572649633
2019-01-12 11:45,Saturday,2019-01-12,1,11:45,2.8,-0.6,8,A,8.999702614,5.818193046,3.775926439,4.931146558,4.887149665,6.939868676
2019-01-12 12:00,Saturday,2019-01-12,1,12:00,2.8,-0.6,8,A,9.627037956,6.223787841,4.039117275,5.275043056,5.227818275,7.423602532
2019-01-12 12:15,Saturday,2019-01-12,1,12:15,2.8,-0.6,8,A,9.650311238,6.238835019,4.048856358,5.287998077,5.24046398,7.441589868
2019-01-12 12:30,Saturday,2019-01-12,1,12:30,2.8,-0.6,8,A,9.928254877,6.418547047,4.165449215,5.440516544,5.391468026,7.655950883
2019-01-12 12:45,Saturday,2019-01-12,1,12:45,2.8,-0.6,8,A,7.508537049,4.854231295,3.150226843,4.114722938,4.077481925,5.790059885
2019-01-12 13:00,Saturday,2019-01-12,1,13:00,2.8,-0.6,8,A,9.134404017,5.905365991,3.832347628,5.005871722,4.960452061,7.043836569
2019-01-12 13:15,Saturday,2019-01-12,1,13:15,2.8,-0.6,8,A,7.103464506,4.592382,2.980244271,3.892945319,3.857564964,5.477714369
2019-01-12 13:30,Saturday,2019-01-12,1,13:30,2.8,-0.6,8,A,9.128871876,5.90182444,3.82996242,5.003062136,4.957453987,7.039567322
2019-01-12 13:45,Saturday,2019-01-12,1,13:45,2.8,-0.6,8,A,5.954933231,3.849879379,2.498351551,3.263675591,3.233866574,4.592060676
2019-01-12 14:00,Saturday,2019-01-12,1,14:00,2.8,-0.6,8,A,7.528998439,4.867514069,3.158728312,4.126443301,4.088707822,5.805869309
2019-01-12 14:15,Saturday,2019-01-12,1,14:15,2.8,-0.6,8,A,6.9467409,4.491073631,2.914422135,3.807375292,3.772505149,5.356845735
2019-01-12 14:30,Saturday,2019-01-12,1,14:30,2.8,-0.6,8,A,4.92781365,3.185855789,2.067389451,2.700901878,2.676107713,3.800000893
2019-01-12 14:45,Saturday,2019-01-12,1,14:45,2.8,-0.6,8,A,2.300185457,1.487081612,0.964999823,1.26074112,1.249150225,1.773753869
2019-01-12 15:00,Saturday,2019-01-12,1,15:00,2.8,-0.6,8,A,7.485406783,4.839368706,3.140338407,4.102876216,4.065083513,5.772242118
2019-01-12 15:15,Saturday,2019-01-12,1,15:15,2.8,-0.6,8,A,9.161934774,5.923224043,3.843668954,5.021890289,4.975582412,7.065054219
2019-01-12 15:30,Saturday,2019-01-12,1,15:30,2.8,-0.6,8,A,6.120994912,3.957260508,2.567906531,3.355144143,3.324146699,4.720108791
2019-01-12 15:45,Saturday,2019-01-12,1,15:45,2.8,-0.6,8,A,2.924066658,1.890429448,1.226706942,1.60282487,1.587984504,2.254845375
2019-01-12 16:00,Saturday,2019-01-12,1,16:00,2.8,-0.6,8,A,4.054739742,2.621437972,1.701033626,2.22264611,2.202044818,3.126747235
2019-01-12 16:15,Saturday,2019-01-12,1,16:15,2.8,-0.6,8,A,3.62591355,2.344185686,1.521131799,1.987629435,1.969148891,2.796058904
2019-01-12 16:30,Saturday,2019-01-12,1,16:30,2.8,-0.6,8,A,4.201014704,2.716019646,1.762386574,2.302906939,2.281510009,3.239543327
2019-01-12 16:45,Saturday,2019-01-12,1,16:45,2.8,-0.6,8,A,6.472142093,4.184326766,2.71513848,3.547888508,3.514933367,4.990905205
2019-01-12 17:00,Saturday,2019-01-12,1,17:00,2.8,-0.6,8,A,7.34942106,4.751510282,3.083154238,4.028807802,3.991452564,5.667414112
2019-01-12 17:15,Saturday,2019-01-12,1,17:15,2.8,-0.6,8,A,7.378704007,4.770482475,3.09542143,4.044873608,4.00734398,5.690035638
2019-01-12 17:30,Saturday,2019-01-12,1,17:30,2.8,-0.6,8,A,5.068615798,3.276967349,2.126313268,2.77853415,2.752768378,3.90863932
2019-01-12 17:45,Saturday,2019-01-12,1,17:45,2.8,-0.6,8,A,3.167884873,2.048117865,1.328945792,1.736583844,1.720497932,2.442912847
2019-01-12 18:00,Saturday,2019-01-12,1,18:00,2.8,-0.6,8,A,2.553802575,1.651101661,1.071334762,1.399953745,1.386986025,1.969363588
2019-01-12 18:15,Saturday,2019-01-12,1,18:15,2.8,-0.6,8,A,2.622033941,1.695215064,1.09995821,1.437357089,1.424042904,2.021991157
2019-01-12 18:30,Saturday,2019-01-12,1,18:30,2.8,-0.6,8,A,2.63178128,1.701520654,1.104047274,1.442700424,1.429344094,2.029522555
2019-01-12 18:45,Saturday,2019-01-12,1,18:45,2.8,-0.6,8,A,2.505067634,1.619606081,1.050889442,1.37323707,1.360523823,1.9318083
2019-01-12 19:00,Saturday,2019-01-12,1,19:00,2.8,-0.6,8,A,2.524564086,1.632213545,1.05906757,1.38392374,1.371111557,1.946848879
2019-01-12 19:15,Saturday,2019-01-12,1,19:15,2.8,-0.6,8,A,2.680521713,1.73304527,1.124492593,1.469417098,1.45581343,2.067121279
2019-01-12 19:30,Saturday,2019-01-12,1,19:30,2.8,-0.6,8,A,2.680525457,1.733052757,1.124492593,1.469417098,1.455820916,2.067136253
2019-01-12 19:45,Saturday,2019-01-12,1,19:45,2.8,-0.6,8,A,2.534318517,1.638522606,1.063156634,1.389267075,1.376412503,1.954386906
2019-01-12 20:00,Saturday,2019-01-12,1,20:00,2.8,-0.6,8,A,2.553816841,1.651126626,1.071334762,1.399953745,1.387000291,1.969431351
2019-01-12 20:15,Saturday,2019-01-12,1,20:15,2.8,-0.6,8,A,2.631795981,1.701542707,1.104047274,1.442700424,1.429355121,2.029581361
2019-01-12 20:30,Saturday,2019-01-12,1,20:30,2.8,-0.6,8,A,2.524574663,1.632231173,1.059069333,1.38392374,1.371122134,1.946898238
2019-01-12 20:45,Saturday,2019-01-12,1,20:45,2.8,-0.6,8,A,2.631795981,1.701564759,1.104050949,1.442700424,1.429362471,2.029592387
2019-01-12 21:00,Saturday,2019-01-12,1,21:00,2.8,-0.6,8,A,2.495332486,1.613342445,1.046803863,1.367893735,1.35524738,1.924364717
2019-01-12 21:15,Saturday,2019-01-12,1,21:15,2.8,-0.6,8,A,2.680532944,1.733086448,1.124496337,1.469417098,1.45583589,2.067196148
2019-01-12 21:30,Saturday,2019-01-12,1,21:30,2.8,-0.6,8,A,2.651294469,1.714181901,1.112229104,1.453387094,1.439954044,2.044652323
2019-01-12 21:45,Saturday,2019-01-12,1,21:45,2.8,-0.6,8,A,2.651294469,1.714187455,1.112229104,1.453390796,1.439957747,2.044659728
2019-01-12 22:00,Saturday,2019-01-12,1,22:00,2.8,-0.6,8,A,2.495335971,1.613352899,1.046803863,1.36789722,1.355257835,1.924392596
2019-01-12 22:15,Saturday,2019-01-12,1,22:15,2.8,-0.6,8,A,2.62205225,1.695284638,1.099961871,1.437360751,1.424083183,2.022122981
2019-01-12 22:30,Saturday,2019-01-12,1,22:30,2.8,-0.6,8,A,2.612304844,1.688997057,1.095872794,1.432017402,1.418792842,2.01461674
2019-01-12 22:45,Saturday,2019-01-12,1,22:45,2.8,-0.6,8,A,2.524581715,1.632280532,1.059071095,1.383927266,1.371146814,1.946968751
2019-01-12 23:00,Saturday,2019-01-12,1,23:00,2.8,-0.6,8,A,2.69028785,1.739418637,1.128585414,1.47476419,1.461144867,2.074767702
2019-01-12 23:15,Saturday,2019-01-12,1,23:15,2.8,-0.6,8,A,2.592813653,1.676396222,1.087694639,1.421334326,1.408204836,1.999611254
2019-01-12 23:30,Saturday,2019-01-12,1,23:30,2.8,-0.6,8,A,2.807256887,1.815061215,1.177658266,1.538888293,1.524672905,2.164998516
2019-01-12 23:45,Saturday,2019-01-12,1,23:45,2.8,-0.6,8,A,2.52458524,1.632305212,1.059074621,1.383930791,1.371146814,1.946996956
2019-01-13 0:00,Sunday,2019-01-13,1,0:00,1.2,-3,7.6,A,2.50272626,1.620248692,1.048718636,1.380895214,1.361297345,1.93441159
2019-01-13 0:15,Sunday,2019-01-13,1,0:15,1.2,-3,7.6,A,2.50272626,1.620253392,1.048718636,1.380899914,1.361297345,1.934416291
2019-01-13 0:30,Sunday,2019-01-13,1,0:30,1.2,-3,7.6,A,2.377106796,1.538936862,0.996080249,1.311588336,1.292969679,1.837330967
2019-01-13 0:45,Sunday,2019-01-13,1,0:45,1.2,-3,7.6,A,2.50272626,1.620267495,1.048718636,1.380904615,1.361297345,1.934432744
2019-01-13 1:00,Sunday,2019-01-13,1,1:00,1.2,-3,7.6,A,2.425421974,1.570220623,1.016325782,1.338251191,1.319249551,1.874688759
2019-01-13 1:15,Sunday,2019-01-13,1,1:15,1.2,-3,7.6,A,2.589693582,1.676570227,1.085160596,1.428889718,1.408601114,2.001669439
2019-01-13 1:30,Sunday,2019-01-13,1,1:30,1.2,-3,7.6,A,2.512389296,1.626523354,1.052767742,1.386236293,1.36655332,1.941922832
2019-01-13 1:45,Sunday,2019-01-13,1,1:45,1.2,-3,7.6,A,2.43508501,1.576481055,1.020374889,1.343582869,1.324505525,1.882180507
2019-01-13 2:00,Sunday,2019-01-13,1,2:00,1.2,-3,7.6,A,2.512389296,1.626532792,1.052767742,1.386236293,1.36655332,1.941941708
2019-01-13 2:15,Sunday,2019-01-13,1,2:15,1.2,-3,7.6,A,2.386769831,1.545215119,1.000129355,1.316924479,1.298225654,1.844849105
2019-01-13 2:30,Sunday,2019-01-13,1,2:30,1.2,-3,7.6,A,2.50272626,1.620290999,1.048718636,1.380904615,1.361297345,1.934491504
2019-01-13 2:45,Sunday,2019-01-13,1,2:45,1.2,-3,7.6,A,2.483400189,1.6077791,1.040620422,1.370241259,1.350785397,1.919553346
2019-01-13 3:00,Sunday,2019-01-13,1,3:00,1.2,-3,7.6,A,2.396432867,1.551480053,1.004178462,1.322256157,1.303481628,1.852345137
2019-01-13 3:15,Sunday,2019-01-13,1,3:15,1.2,-3,7.6,A,2.531715368,1.639063604,1.060865956,1.396899649,1.377065268,1.956922518
2019-01-13 3:30,Sunday,2019-01-13,1,3:30,1.2,-3,7.6,A,2.657344815,1.72040117,1.113504343,1.466211464,1.445392934,2.054026719
2019-01-13 3:45,Sunday,2019-01-13,1,3:45,1.2,-3,7.6,A,3.014884144,1.951890316,1.263321291,1.663483552,1.639863984,2.330398003
2019-01-13 4:00,Sunday,2019-01-13,1,4:00,1.2,-3,7.6,A,2.415772551,1.564014676,1.012276675,1.332919513,1.313993577,1.867319704
2019-01-13 4:15,Sunday,2019-01-13,1,4:15,1.2,-3,7.6,A,2.35779401,1.526478324,0.987982035,1.300929445,1.282457731,1.82250846
2019-01-13 4:30,Sunday,2019-01-13,1,4:30,1.2,-3,7.6,A,2.560718904,1.657862771,1.073013276,1.412894684,1.392833191,1.979363697
2019-01-13 4:45,Sunday,2019-01-13,1,4:45,1.2,-3,7.6,A,2.33846783,1.513974991,0.979883822,1.290266088,1.271945782,1.807585239
2019-01-13 5:00,Sunday,2019-01-13,1,5:00,1.2,-3,7.6,A,2.37712019,1.539008301,0.996080249,1.311592801,1.292969679,1.837469379
2019-01-13 5:15,Sunday,2019-01-13,1,5:15,1.2,-3,7.6,A,2.667012896,1.72669224,1.11755345,1.471543142,1.450648909,2.06155602
2019-01-13 5:30,Sunday,2019-01-13,1,5:30,1.2,-3,7.6,A,2.493077273,1.614086559,1.044669529,1.375572937,1.356041371,1.927111397
2019-01-13 5:45,Sunday,2019-01-13,1,5:45,1.2,-3,7.6,A,2.531729634,1.639111157,1.060868333,1.396899649,1.377065268,1.957008114
2019-01-13 6:00,Sunday,2019-01-13,1,6:00,1.2,-3,7.6,A,2.415772551,1.564050976,1.012281213,1.332919513,1.313995845,1.867378692
2019-01-13 6:15,Sunday,2019-01-13,1,6:15,1.2,-3,7.6,A,2.483414183,1.607844403,1.040625087,1.370241259,1.350790061,1.919665295
2019-01-13 6:30,Sunday,2019-01-13,1,6:30,1.2,-3,7.6,A,2.541392724,1.645384014,1.064919836,1.402240874,1.382326016,1.964499091
2019-01-13 6:45,Sunday,2019-01-13,1,6:45,1.2,-3,7.6,A,2.386783281,1.545291331,1.000133838,1.316969309,1.298230137,1.844992563
2019-01-13 7:00,Sunday,2019-01-13,1,7:00,1.2,-3,7.6,A,2.473751092,1.601606785,1.036575962,1.36498857,1.345534069,1.912223659
2019-01-13 7:15,Sunday,2019-01-13,1,7:15,1.2,-3,7.6,A,2.618702364,1.695455851,1.097312835,1.445017556,1.424373956,2.024277851
2019-01-13 7:30,Sunday,2019-01-13,1,7:30,1.2,-3,7.6,A,2.840959192,1.839355965,1.190442706,1.567702779,1.545261782,2.196096039
2019-01-13 7:45,Sunday,2019-01-13,1,7:45,1.2,-3,7.6,A,9.373250315,6.068641026,3.927651106,5.172625591,5.098312683,7.245622986
2019-01-13 8:00,Sunday,2019-01-13,1,8:00,1.2,-3,7.6,A,10.14630189,6.569147503,4.251581094,5.599576923,5.51879208,7.843257312
2019-01-13 8:15,Sunday,2019-01-13,1,8:15,1.2,-3,7.6,A,10.62945912,6.881984015,4.454037336,5.866542884,5.781591703,8.21676572
2019-01-13 8:30,Sunday,2019-01-13,1,8:30,1.2,-3,7.6,A,12.04027824,7.7954336,5.04523218,6.645487115,6.549011831,9.307399855
2019-01-13 8:45,Sunday,2019-01-13,1,8:45,1.2,-3,7.6,A,11.55718613,7.482636944,4.84277503,6.379042205,6.286308077,8.933930396
2019-01-13 9:00,Sunday,2019-01-13,1,9:00,1.2,-3,7.6,A,7.228127235,4.679803435,3.028772541,3.989731116,3.931631696,5.587495723
2019-01-13 9:15,Sunday,2019-01-13,1,9:15,1.2,-3,7.6,A,5.894640026,3.816472598,2.469988302,3.253818266,3.206288257,4.556675261
2019-01-13 9:30,Sunday,2019-01-13,1,9:30,1.2,-3,7.6,A,5.488841421,3.553740311,2.299938998,3.02994467,2.985568663,4.242973046
2019-01-13 9:45,Sunday,2019-01-13,1,9:45,1.2,-3,7.6,A,4.184306674,2.709148483,1.753302496,2.309921184,2.276009772,3.23455924
2019-01-13 10:00,Sunday,2019-01-13,1,10:00,1.2,-3,7.6,A,2.435231372,1.576709746,1.020411479,1.344410728,1.324624444,1.882491526
2019-01-13 10:15,Sunday,2019-01-13,1,10:15,1.2,-3,7.6,A,10.167745,6.583233769,4.260435962,5.613450312,5.530647384,7.85982346
2019-01-13 10:30,Sunday,2019-01-13,1,10:30,1.2,-3,7.6,A,9.98197877,6.462983533,4.182565733,5.511131542,5.429579581,7.716277818
2019-01-13 10:45,Sunday,2019-01-13,1,10:45,1.2,-3,7.6,A,9.235756232,5.979803855,3.869838894,5.099277131,5.023727338,7.139407752
2019-01-13 11:00,Sunday,2019-01-13,1,11:00,1.2,-3,7.6,A,8.590582844,5.562090723,3.599489593,4.743210874,4.672818346,6.64063075
2019-01-13 11:15,Sunday,2019-01-13,1,11:15,1.2,-3,7.6,A,8.960559645,5.801610524,3.754516849,4.947638092,4.874096669,6.9266765
2019-01-13 11:30,Sunday,2019-01-13,1,11:30,1.2,-3,7.6,A,8.452322882,5.472580754,3.541539209,4.667181118,4.597637081,6.533805931
2019-01-13 11:45,Sunday,2019-01-13,1,11:45,1.2,-3,7.6,A,8.9245224,5.778325576,3.739383878,4.928045824,4.854524922,6.89879653
2019-01-13 12:00,Sunday,2019-01-13,1,12:00,1.2,-3,7.6,A,9.54664915,6.181148382,4.000014296,5.271802404,5.192986861,7.379723735
2019-01-13 12:15,Sunday,2019-01-13,1,12:15,1.2,-3,7.6,A,9.569685916,6.196133185,4.009659094,5.284711419,5.205526116,7.397589546
2019-01-13 12:30,Sunday,2019-01-13,1,12:30,1.2,-3,7.6,A,9.845314762,6.37457857,4.125123207,5.437132932,5.355463983,7.610669639
2019-01-13 12:45,Sunday,2019-01-13,1,12:45,1.2,-3,7.6,A,7.445811479,4.820965034,3.119729274,4.112116801,4.050247708,5.755832273
2019-01-13 13:00,Sunday,2019-01-13,1,13:00,1.2,-3,7.6,A,9.058083678,5.864945471,3.7952464,5.002694897,4.927318674,7.002180616
2019-01-13 13:15,Sunday,2019-01-13,1,13:15,1.2,-3,7.6,A,7.044097077,4.560976891,2.951405544,3.8905228,3.831826731,5.445333638
2019-01-13 13:30,Sunday,2019-01-13,1,13:30,1.2,-3,7.6,A,9.052556537,5.861422702,3.792918285,4.999904289,4.924404974,6.997967046
2019-01-13 13:45,Sunday,2019-01-13,1,13:45,1.2,-3,7.6,A,5.905124005,3.823494297,2.474176084,3.261569941,3.212287475,4.564904862
2019-01-13 14:00,Sunday,2019-01-13,1,14:00,1.2,-3,7.6,A,7.466041126,4.834179397,3.128173282,4.123810879,4.061417907,5.771574206
2019-01-13 14:15,Sunday,2019-01-13,1,14:15,1.2,-3,7.6,A,6.888609441,4.460338294,2.886220721,3.804946478,3.747334093,5.325196762
2019-01-13 14:30,Sunday,2019-01-13,1,14:30,1.2,-3,7.6,A,4.886566896,3.164026829,2.047384351,2.699188139,2.658283215,3.777541039
2019-01-13 14:45,Sunday,2019-01-13,1,14:45,1.2,-3,7.6,A,4.264180201,2.76104595,1.786610017,2.355463398,2.319704612,3.296422765
2019-01-13 15:00,Sunday,2019-01-13,1,15:00,1.2,-3,7.6,A,4.498114459,2.912515787,1.884606305,2.484758667,2.446975144,3.477258239
2019-01-13 15:15,Sunday,2019-01-13,1,15:15,1.2,-3,7.6,A,4.971734607,3.219194948,2.083028542,2.746471111,2.704667507,3.843396748
2019-01-13 15:30,Sunday,2019-01-13,1,15:30,1.2,-3,7.6,A,5.176527402,3.351797556,2.168809039,2.859669822,2.81605237,4.00171412
2019-01-13 15:45,Sunday,2019-01-13,1,15:45,1.2,-3,7.6,A,6.308210229,4.084566183,2.642942046,3.484902285,3.431737819,4.876542584
2019-01-13 16:00,Sunday,2019-01-13,1,16:00,1.2,-3,7.6,A,6.356584408,4.115905294,2.663195272,3.511713096,3.458051819,4.913966836
2019-01-13 16:15,Sunday,2019-01-13,1,16:15,1.2,-3,7.6,A,9.731927149,6.301431989,4.07734342,5.376549814,5.294367711,7.523308259
2019-01-13 16:30,Sunday,2019-01-13,1,16:30,1.2,-3,7.6,A,2.13608043,1.383114435,0.894936815,1.180129936,1.162075727,1.651296247
2019-01-13 16:45,Sunday,2019-01-13,1,16:45,1.2,-3,7.6,A,4.117535699,2.666132548,1.725081825,2.274836064,2.240057935,3.183080295
2019-01-13 17:00,Sunday,2019-01-13,1,17:00,1.2,-3,7.6,A,6.514635434,4.218259504,2.729354812,3.59917824,3.54416592,5.036202289
2019-01-13 17:15,Sunday,2019-01-13,1,17:15,1.2,-3,7.6,A,7.287899616,4.718970494,3.05331384,4.02642146,3.964906859,5.633998477
2019-01-13 17:30,Sunday,2019-01-13,1,17:30,1.2,-3,7.6,A,7.229919296,4.681432581,3.029016913,3.994394547,3.933396604,5.589219903
2019-01-13 17:45,Sunday,2019-01-13,1,17:45,1.2,-3,7.6,A,4.359216046,2.822653025,1.826319021,2.408384947,2.371623147,3.369979009
2019-01-13 18:00,Sunday,2019-01-13,1,18:00,1.2,-3,7.6,A,2.551736222,1.652284698,1.069064793,1.409786311,1.388267208,1.972680223
2019-01-13 18:15,Sunday,2019-01-13,1,18:15,1.2,-3,7.6,A,2.79337791,1.808756297,1.170301989,1.543288802,1.519731906,2.159497553
2019-01-13 18:30,Sunday,2019-01-13,1,18:30,1.2,-3,7.6,A,2.445418471,1.583448686,1.024520426,1.351045214,1.330427333,1.890503581
2019-01-13 18:45,Sunday,2019-01-13,1,18:45,1.2,-3,7.6,A,2.64840533,1.714886159,1.109559671,1.463187307,1.440863034,2.047427824
2019-01-13 19:00,Sunday,2019-01-13,1,19:00,1.2,-3,7.6,A,2.503421987,1.62101023,1.048817354,1.383085812,1.36198367,1.93534706
2019-01-13 19:15,Sunday,2019-01-13,1,19:15,1.2,-3,7.6,A,2.590413485,1.677348499,1.085262744,1.431146709,1.409316153,2.002613095
2019-01-13 19:30,Sunday,2019-01-13,1,19:30,1.2,-3,7.6,A,2.426096211,1.570954083,1.016421451,1.340365015,1.319923788,1.875586223
2019-01-13 19:45,Sunday,2019-01-13,1,19:45,1.2,-3,7.6,A,2.677404982,1.733689936,1.121708135,1.479207606,1.456653989,2.069875082
2019-01-13 20:00,Sunday,2019-01-13,1,20:00,1.2,-3,7.6,A,2.503421987,1.621038435,1.048817354,1.383085812,1.361997773,1.935375265
2019-01-13 20:15,Sunday,2019-01-13,1,20:15,1.2,-3,7.6,A,2.67741001,1.733697477,1.121708135,1.479207606,1.456653989,2.06990022
2019-01-13 20:30,Sunday,2019-01-13,1,20:30,1.2,-3,7.6,A,2.629081309,1.702413173,1.101460696,1.452507108,1.430360596,2.0325374
2019-01-13 20:45,Sunday,2019-01-13,1,20:45,1.2,-3,7.6,A,2.590418349,1.677382549,1.085262744,1.431146709,1.409330745,2.002656873
2019-01-13 21:00,Sunday,2019-01-13,1,21:00,1.2,-3,7.6,A,2.561425938,1.658605879,1.073114281,1.41513122,1.393559464,1.980243882
2019-01-13 21:15,Sunday,2019-01-13,1,21:15,1.2,-3,7.6,A,2.532428664,1.639829208,1.060965817,1.399110867,1.37778332,1.957835537
2019-01-13 21:30,Sunday,2019-01-13,1,21:30,1.2,-3,7.6,A,2.629086246,1.702427983,1.101460696,1.452512045,1.430370469,2.032562084
2019-01-13 21:45,Sunday,2019-01-13,1,21:45,1.2,-3,7.6,A,2.513097147,1.627330304,1.052866841,1.388430631,1.367270609,1.942899666
2019-01-13 22:00,Sunday,2019-01-13,1,22:00,1.2,-3,7.6,A,2.667749279,1.727478717,1.117658647,1.473872516,1.451410338,2.062470236
2019-01-13 22:15,Sunday,2019-01-13,1,22:15,1.2,-3,7.6,A,2.658083521,1.721219736,1.113609159,1.468532398,1.446156597,2.055005005
2019-01-13 22:30,Sunday,2019-01-13,1,22:30,1.2,-3,7.6,A,2.783738378,1.802591714,1.166252501,1.53795393,1.514520363,2.152155923
2019-01-13 22:45,Sunday,2019-01-13,1,22:45,1.2,-3,7.6,A,2.513097147,1.627344461,1.052866841,1.388430631,1.367275328,1.942923261
